user_id,catb_recommender
1870,"[862349, 1070820, 1082185, 1077745, 6534178, 914318, 10285106, 981760, 951590, 986912, 1055737, 1023958, 1060408, 5569230, 15926725, 908531, 995242, 854852, 1113780, 826249, 1133018, 1098066, 919534, 1029743, 840361, 1106523, 909894, 933637, 1023720, 1127831]"
1871,"[1082185, 8019977, 904422, 5568758, 1028816, 1055425, 854852, 1026118, 995242, 841309, 1137688, 1081177, 848071, 1133018, 1029743, 981760, 1106523, 840361]"
1872,"[1082185, 6534178, 1058997, 1126899, 878996, 862349, 5585510, 12263788, 981760, 1102416, 961554, 913210, 1070820, 906844, 13008334, 1103752, 5568729, 878715, 1127716, 7464370, 849202, 1055504, 962568, 1039156, 849843, 860248, 1102959, 862682, 957736, 883404, 994928, 9677202, 6551861, 961846, 893501, 12384779, 840361, 1002771, 1136257, 979707, 866211, 8019977, 835973, 859075, 824305, 957951, 972665, 995785, 834117, 5569471, 1110142, 10149640, 1029743, 7167967, 834484, 854405, 847982, 860776, 1011459, 5978656, 5978648, 906262, 960253, 923746, 1007796, 1004906, 929730, 824005, 12172240, 903325, 1053690, 1081177, 986912, 1092040, 901062, 982283, 843171, 948670, 962206, 859662, 1077540, 916122, 1006184, 7410019, 5569230, 826249, 981660, 1034686, 987562, 1024032, 981521, 1046262, 893018, 1098066, 1096036, 5564906, 924014, 899624, 897125, 854852, 845208, 995242, 9416729, 1038217, 833025, 1012941, 1033142, 895743, 5566697, 846417, 1024306, 914190, 5568378, 950935, 1072968, 12301405, 844179, 951590, 844165, 1085604, 1106523, 1065593, 937526, 1041796, 908531, 832678, 1133018, 9526411, 1068719, 1044078, 1092026, 904360, 1027569, 1026737, 5567876, 12188436, 961791, 8290421, 962229, 819594, 866355, 1127831, 1105488]"
1873,"[1082185, 1101010, 6534178, 908531, 1106523, 8090521, 1133018, 962229, 5569230, 910032, 926905, 952317, 1016800, 12810393, 983584, 883404, 943233, 1029743, 941741, 961458, 1108168, 995242, 1134522, 856772, 931671, 1004906, 1115228, 934427, 888111, 882830, 947798, 820895, 899624, 896974, 951590, 5568378, 15596279, 1132771, 1013321, 1053690, 859075, 874972, 849843, 933835, 994928, 1096036, 985386, 1061220, 1044078, 826249, 1126899, 844179, 938700, 990797, 1098066, 965766, 907631, 1092026, 1058997, 12301100, 1106301, 1043751, 883932, 1085604, 1045220, 930917, 1038746, 1075470, 840361, 844165, 5569327, 923746, 1110572, 1018740, 1038217, 851819, 1055646, 833025, 1054262, 862349, 1096317, 834484, 866227, 961554, 1081177, 879755, 981760, 1076875, 885863, 12385916, 982790, 1118787, 1098910, 10121981, 1126895, 998189, 1026118, 1137346, 1119761, 941856, 847982, 1110244, 1037894, 1005186, 995785, 5978656, 5978648, 820165, 1043590, 963971, 972931, 871756, 916381, 902094, 1039156, 9526430, 890689, 821083, 949965, 845705, 870547, 991874, 865528, 847270, 1066097, 851676, 866211, 12262992, 1104349, 5569471, 1070820, 1069003, 860776, 1041796, 934676, 12384775, 987724, 1066783, 1100140, 5565925, 916122, 952163, 1042544, 1006414, 1075368, 883003, 913278, 897306, 909894, 1040807, 909811, 870894, 1056509, 6553737, 908318, 986912, 979707, 6534578, 853643, 854852, 962568, 987562, 1087102, 904360, 1000002, 914318, 1036289, 868764, 5592931, 6034966, 1077048, 845208, 1080155, 9337581, 1054539, 918335, 948254, 9245106, 1065593, 12385374, 893501, 893018, 1131438, 1071939, 983050, 10285144, 1049788, 913785, 913210, 845307, 1021152, 1068719, 1079292, 914186, 6979221, 958137, 10456568, 878996, 948670, 15926927, 924014, 901062, 1002582, 988208, 9835695, 881708, 9575582, 1069621, 1048200, 1037863, 1033707, 882190, 1011303, 976199, 7025275, 1016982, 9368132, 1020112, 1131310, 914190, 903325, 9245417, 6034857, 1080414, 1022097, 10182813, 1033142, 9337684, 9831711, 858918, 954966, 888092, 1085256, 1007195, 996016, 827175, 1077555, 890610, 12185599, 998037, 1136257, 1037965, 940023, 1024306, 928640, 909714, 1076056, 1085846, 10285243, 995965, 1051516, 1022254, 1006184, 1098248, 930118, 9526410, 1023720, 1105488, 1127831]"
1874,"[13842088, 1082185, 995242, 1132771, 5572828, 1029743, 991951, 991268, 961554, 8290587, 981760, 826249, 902172, 1098066, 962568, 906017, 923746, 840361, 951590, 1106523, 1133018, 1121393]"
1875,"[1082185, 6534178, 1119830, 979707, 986912, 9935616, 911470, 863449, 995242, 825541, 925112, 819978, 874149, 1008074, 1036139, 12731544, 871252, 939636, 981760, 969866, 961554, 872137, 883404, 862349, 938138, 1037863, 840361, 1022254, 1130777, 995785, 1056005, 1116821, 848970, 1051516, 12731517, 1081177, 5978656, 1077373, 1047968, 962568, 951590, 854852, 1070820, 1029743, 892048, 916122, 826249, 1098066, 923746, 6904666, 1004906, 1126899, 10351524, 1033324, 1133018, 866211, 13213410, 890610, 908531, 1106523, 5569230, 13213121, 1044078, 1087386, 858918, 904360, 1127831]"
1876,
1877,"[995242, 1029743, 1082185, 1101010, 8090539, 913210, 844179, 1122358, 985893, 15972298, 873964, 928049, 6534480, 5569327, 958700, 8090440, 9911484, 860975, 868015, 12648296, 1074333, 834117, 937626, 856060, 6533608, 6534178, 858302, 1048383, 1139471, 6534074, 952317, 5568378, 971949, 1076875, 908531, 839094, 850102, 871061, 914754, 1074524, 962229, 1137346, 885697, 874972, 1134522, 906838, 885406, 981760, 901543, 1087605, 1119761, 830887, 1044078, 1031892, 1037417, 822140, 1055168, 848029, 8090521, 849843, 6463789, 883404, 1046587, 969568, 923746, 831628, 5568197, 1023815, 851819, 871756, 12301109, 847790, 966684, 12324841, 9337581, 6391532, 12302069, 1075470, 983584, 957951, 1085604, 842392, 7168026, 859075, 951590, 1003188, 999858, 1014948, 939900, 878996, 899624, 1072693, 12324954, 1085846, 909894, 1065593, 933835, 961554, 994928, 919948, 1134633, 861899, 1130458, 844165, 986912, 863447, 10204822, 845208, 987724, 15926725, 1096036, 866211, 824305, 1004906, 1092026, 995785, 840361, 854852, 898719, 860776, 1038217, 834484, 833025, 9416729, 868764, 826249, 825006, 914190, 5978656, 5978648, 1098066, 916122, 901062, 5569230, 1106523, 7410335, 965766, 1126899, 1006184, 1001702, 1053690, 962568, 1002130, 862349, 1058997, 913785, 1110331, 903325, 1033142, 1068719, 1081177, 970760, 979707, 1024306, 9337369, 1133018, 1070820, 952163, 904360, 1127831]"
1878,"[1082185, 1029743, 1077588]"
1879,"[951590, 922561, 1082185, 1101010, 895930, 981760, 819978, 1132771, 1133018, 828867, 1040807, 891141, 933835, 971922, 6534178, 1029743, 1078652, 9859128, 1131488, 995242, 9571047, 15596279, 879528, 5569230, 974108, 1106523, 900697, 1102949, 883404, 885290, 865026, 5569374, 1135834, 5569471, 1081177, 1004906, 1037863, 1008032, 1070272, 985579, 1098066, 849843, 860776, 1096036, 854852, 962229, 1037332, 883932, 845307, 878996, 986912, 1018740, 5978656, 5978648, 883003, 948670, 960984, 5582712, 856772, 885863, 1053690, 862349, 844165, 1070820, 1119546, 962568, 1068719, 844179, 1126899, 1058997, 961554, 1075214, 1052912, 914190, 1024306, 826249, 1004945, 954651, 995785, 994928, 904360, 1115228, 916122, 1026118, 1092026, 866211, 903325, 833025, 1033142, 1049133, 859075, 1117514, 1002739, 840361, 845208, 1044078, 923746, 908531, 952163, 1127831]"
1880,"[1133018, 1082185, 1106523, 1065122, 1053690, 1061220, 10344971, 916381, 827683, 1029624, 930385, 995242, 981760, 964004, 840361, 908531, 1029743]"
1881,"[1082185, 995242, 6534178, 1029743, 981760, 852360, 959316, 961554, 901062, 1049906, 913210, 12524174, 1132198, 979707, 921744, 849843, 1076769, 6464147, 859010, 840361, 1109014, 1070820, 994928, 1138443, 878445, 883404, 995785, 909714, 945652, 1137775, 948086, 1070845, 916122, 834484, 860776, 918335, 1120213, 5978656, 5978648, 862349, 834117, 5569327, 883003, 1082454, 903325, 1109615, 951590, 959985, 1027068, 859154, 859075, 856215, 1062002, 1130375, 995965, 865196, 1098066, 826249, 888431, 866211, 12648296, 933835, 1130458, 1002558, 898212, 878996, 844179, 1110695, 962568, 5585701, 5568378, 853172, 1004906, 1137387, 1065593, 9333734, 1014948, 986912, 987724, 1087102, 1089025, 987562, 1033142, 6464069, 12384365, 965766, 1024306, 1057011, 1096036, 5568228, 1022254, 1136257, 854852, 1006184, 16770156, 829001, 846550, 1058997, 1120275, 7443348, 1044078, 1011736, 1022119, 1043301, 1081177, 1096817, 845208, 833025, 1060529, 13512017, 880469, 844165, 1068343, 899624, 838733, 886703, 1053690, 904360, 7410220, 908531, 891141, 1068719, 15926885, 914190, 5569230, 1126899, 962229, 7025275, 1085604, 1092026, 923746, 9526410, 952163, 866540, 1098248, 1023720, 1106523, 1127831, 1105488, 1133018]"
1882,"[1082185, 880888, 1075368, 995242, 1039781, 1023958, 981760, 1072843, 1029743, 1106523]"
1883,"[8090521, 1106523, 1133018, 5569230, 1082185, 962229, 5568378, 951590, 5569845, 6534178, 5569471, 1048462, 865705, 5569327, 873627, 1053690, 1044078, 840601, 844179, 981760, 856060, 12301100, 845193, 859010, 1076875, 1085604, 1127624, 1092026, 909396, 9420312, 1029743, 1137346, 891505, 925626, 1135868, 849843, 899624, 1096036, 914190, 859075, 13841744, 838602, 883404, 5591170, 1096317, 1110572, 5995609, 893501, 1065593, 924804, 821344, 6464086, 1018859, 840361, 896862, 1070782, 923746, 909894, 951190, 1137680, 995242, 1035676, 1069522, 916381, 908531, 935284, 919534, 954651, 994928, 1083721, 1101174, 1085983, 893018, 828143, 1062966, 841220, 1070820, 1023979, 1132968, 896369, 921345, 1026118, 826249, 885307, 898068, 995785, 822785, 1058997, 907625, 834484, 1004906, 1098066, 891423, 10149640, 860776, 6772852, 1053058, 5978656, 5978648, 833025, 1126890, 1081177, 844165, 14025461, 845208, 861279, 1073902, 854852, 845622, 860528, 866211, 986912, 862349, 916122, 1068719, 1059902, 961554, 878996, 931255, 1126899, 9521787, 9364612, 1065211, 979707, 901062, 1033142, 1024306, 962568, 952163, 829550, 903325, 946977, 931870, 915295, 845462, 8293470, 919766, 1097849, 904360, 1071302, 1027569, 1127831]"
1884,"[1082185, 1073150, 1089954, 1091858, 9297474, 981760, 846823, 856252, 1079023, 1029743, 883932, 986912, 995242, 841228, 962185, 951590, 866211, 826249, 1133018, 1098066, 1106523, 840361, 12185599, 1092118, 1127831]"
1885,"[1082185, 1058997, 5569471, 1126899, 6534035, 995242, 9835509, 909714, 981760, 1029743, 1106523, 1043301, 951954]"
1886,
1887,"[1058997, 1082185, 1126899, 6534178, 824073, 1097991, 12524323, 908531, 923746, 1098844, 840361, 961554, 845109, 1062128, 995242, 970119, 878996, 1009449, 883404, 1131321, 826144, 1133018, 1130517, 854852, 1136719, 7441498, 931757, 1081177, 968713, 1088628, 1067820, 995785, 1106523, 1138854, 866211, 5978656, 5569230, 983584, 901062, 988439, 826249, 906923, 916122, 1098066, 9245312, 862349, 1004906, 981760, 1070820, 9926758, 1029743, 844179, 951590, 962568, 866871, 1044078, 845675, 839346, 833870, 919681, 904360, 1105488, 1127831]"
1888,"[1082185, 1029743, 908531, 7409670]"
1889,"[1082185, 891505, 1132771, 10455984, 986912, 995242, 828867, 1036347, 1132911, 840227, 1029743, 1022848, 907625, 981760, 1026118, 1126899, 833025, 826249, 1098066, 1106523, 840361, 1133018, 937444, 951590, 929605, 1030981]"
1890,"[1058997, 1082185, 1126899, 961554, 1119051, 1028816, 6534178, 903325, 1055504, 840361, 1051516, 962568, 825541, 6034857, 1137688, 1022254, 951412, 1026118, 970030, 916122, 979707, 1003616, 1075007, 901062, 854852, 995785, 909714, 860776, 1062002, 862826, 1061982, 994928, 9296804, 5978656, 862349, 1092303, 1116821, 891961, 1027090, 1004906, 1087605, 878996, 1081177, 883404, 859427, 820347, 981760, 9677949, 1073775, 844991, 872137, 837270, 6979089, 1043301, 1070820, 1101956, 826249, 923746, 1072523, 1098066, 7410071, 1036753, 866211, 962229, 845622, 1053690, 1071342, 1103629, 1057102, 904360, 986912, 842264, 819594, 908531, 844179, 1010185, 957772, 1044078, 859075, 930118, 995242, 1096036, 1106523, 7024990, 1133018, 1127179, 951590, 1068719, 5569230, 1029743, 1023720, 1127831, 844165]"
1891,"[995242, 1082185, 1029743, 1073150, 1048257, 1022340, 6534178, 6533936, 1115576, 1039156, 5572828, 6533608, 821083, 5577022, 1055425, 879506, 1036501, 1056509, 1054216, 1113141, 998549, 1025641, 941658, 883404, 1075214, 8181477, 944836, 9835509, 844165, 1058997, 1018007, 7025496, 7025202, 951590, 1128240, 981760, 1111786, 1067795, 986912, 862349, 919589, 973086, 865528, 1101173, 7025362, 859075, 826249, 995785, 1098066, 1094746, 985999, 908531, 860776, 1070820, 13382073, 1077490, 5978656, 860037, 1077555, 962229, 916122, 1066289, 961554, 12810393, 1126899, 987724, 5569230, 1096036, 840361, 983584, 854852, 909894, 923746, 846417, 1022097, 880150, 866211, 858439, 1081177, 1006184, 1004906, 962568, 1133018, 844179, 1053690, 878996, 1044078, 1068719, 1004001, 1028953, 863479, 903325, 1033403, 1027569, 904360, 1106523, 1023720, 1127831]"
1892,"[1021116, 1082185, 1133018, 944139, 6534178, 1043590, 1106523, 5568378, 851819, 981760, 899624, 1025611, 6979089, 907128, 1127624, 910673, 1042907, 1074509, 938700, 919948, 859075, 1093413, 849843, 1126808, 1075470, 951590, 1038217, 991592, 5569327, 1058779, 5569230, 845208, 1042438, 1094955, 1065593, 913278, 844179, 8090537, 1004906, 1024306, 925626, 846823, 1038746, 1044078, 914190, 1081177, 6423911, 1068719, 995785, 912112, 910439, 15926886, 1096036, 1131344, 988693, 1070820, 879152, 890695, 1013291, 923746, 845193, 960984, 9673980, 844165, 995242, 851676, 9245108, 962568, 1108131, 989409, 995876, 847982, 1044759, 897306, 1132771, 885863, 1096635, 953476, 976998, 819304, 827683, 830887, 826249, 1069621, 5568995, 1095068, 1050851, 1130858, 864532, 951190, 6034857, 987562, 971949, 907631, 940766, 923149, 865178, 936594, 1098066, 916122, 8065410, 922307, 994928, 883404, 999971, 909894, 985893, 996156, 1071939, 862349, 1122547, 908531, 1048383, 912902, 1070727, 1051810, 1055646, 878996, 859010, 1017325, 903325, 833025, 1016982, 965766, 845265, 999270, 840361, 1120928, 930917, 979707, 1040807, 866211, 1013321, 847270, 1068855, 1092885, 838186, 13945141, 871756, 5569845, 1048849, 904435, 8090521, 15596488, 1105616, 1037863, 866227, 933835, 860776, 5978656, 5978648, 940947, 896974, 1070702, 1039156, 1039287, 1110764, 820165, 1096317, 824005, 986947, 1065331, 1063265, 1029743, 896862, 1022003, 880150, 1046545, 9526757, 1045220, 5591083, 12301100, 939636, 896369, 845705, 1128698, 941741, 1103629, 5592931, 1053690, 5569471, 823704, 1056509, 883003, 904360, 6979221, 1138443, 1136257, 1054262, 969866, 1092026, 934676, 854852, 1056762, 986912, 870547, 913785, 1127758, 12525256, 866755, 1071342, 1135258, 12731544, 863762, 1053058, 834484, 832678, 901062, 13841744, 1005186, 890610, 826666, 837751, 7155863, 1003188, 962229, 1012587, 932675, 12301109, 898349, 999858, 889649, 863529, 1134522, 1101173, 1082141, 976199, 904129, 837107, 9527159, 1131310, 857503, 1000753, 5568729, 1068343, 1139142, 1084331, 993638, 863447, 1110572, 929668, 893018, 916381, 1033142, 961554, 913210, 874972, 879755, 907014, 1062966, 1077555, 7167853, 881154, 1122358, 835098, 1055072, 990797, 865174, 854405, 12946027, 1102959, 7139529, 1101010, 1074516, 1044299, 1080414, 1124729, 857849, 983584, 1122876, 970030, 869047, 8019716, 1076056, 1048200, 1019722, 10351524, 918588, 1130777, 6772852, 828393, 12810393, 905996, 1075368, 1124077, 9527257, 13512542, 910032, 1088836, 1003472, 1094308, 924352, 1051516, 911974, 957013, 1099089, 897125, 825343, 826571, 1044895, 952163, 834117, 12810389, 1025535, 1030981, 1041796, 926523, 985999, 878739, 13115894, 1026118, 1022254, 15596279, 827802, 868764, 10285389, 1006184, 12301338, 9832156, 1137688, 1007195, 1049788, 9526410, 909714, 893501, 965267, 995965, 1050883, 9245106, 1085604, 5585510, 825541, 1119051, 1027569, 1058997, 930118, 9527290, 1127179, 1105488, 1126899, 933637, 1023720, 1127831, 1028816, 1098248]"
1893,"[1082185, 1080155, 1058997, 995242, 988693, 1126899, 1029743, 981760, 1004906, 1106523]"
1894,"[12648296, 1106523, 6534178, 1029743, 7441102, 895680, 1133018, 1065538, 1044759, 995242, 963835, 1092026, 1023958, 909894, 860975, 8090521, 1053690, 5592931, 1068719, 951590, 844165, 947798, 1138292, 1045220, 1082185, 1037894, 1085604, 1106301, 930917, 993638, 896974, 1070702, 1089766, 10121965, 1040807, 986912, 931671, 5569327, 891505, 934427, 1108168, 1000753, 1012587, 890610, 1039081, 5568378, 1042438, 903567, 985893, 1077540, 13841744, 1108131, 1044078, 1075470, 898510, 938849, 992622, 882830, 1051626, 844179, 873964, 1065593, 1038663, 1109370, 958137, 847982, 831763, 826272, 954077, 1121321, 899624, 1011876, 1003188, 1103105, 9487927, 914190, 840227, 1043590, 883932, 15596279, 1077430, 819304, 1037863, 913785, 962229, 1032950, 1086740, 1083787, 1096226, 908181, 882109, 5567502, 840361, 1122547, 1131438, 907631, 849843, 890695, 845208, 7166861, 961458, 1096036, 922907, 1098066, 5588161, 981760, 937110, 5569230, 1085637, 13003092, 826249, 1091383, 977658, 1070463, 938700, 963676, 901062, 15717057, 938547, 6391497, 859075, 965766, 896369, 883404, 834484, 995785, 1031083, 9416729, 957951, 1002558, 860776, 1055472, 987562, 5569471, 9362429, 918335, 9526411, 1000736, 994928, 923746, 10149863, 933835, 1071939, 866211, 910032, 1005186, 893018, 1038217, 957063, 7409874, 878996, 974579, 824072, 13945141, 1055646, 916122, 5978656, 5978648, 864774, 854852, 1070820, 869177, 1026118, 1004906, 854496, 966684, 6463826, 833025, 866227, 979707, 1003472, 862349, 9526412, 834117, 913210, 1081177, 1022254, 9527494, 1058997, 1033142, 1024306, 961554, 904360, 1089023, 908531, 1126899, 903325, 6034857, 962568, 1023720, 1127831, 952163, 983584]"
1895,"[1106523, 1133018, 1082185, 819765, 962229, 6534178, 1129049, 1044078, 987562, 923746, 863449, 9296965, 844179, 883404, 1039156, 847344, 1096036, 951590, 5569230, 981760, 947858, 1120928, 1067185, 1014948, 898510, 1129576, 1051323, 1097458, 1008032, 826249, 1058997, 1098066, 1126899, 995785, 845208, 840361, 951821, 995242, 908531, 1029743, 976047, 1070820, 961554, 904360, 1127831]"
1896,"[1082185, 995242, 6534178, 878996, 1029743, 12263788, 954642, 961554, 1101010, 981760, 979707, 962568, 923746, 1003188, 1057260, 8019716, 860776, 834484, 837107, 7410215, 15926886, 840361, 900586, 819978, 1038985, 1060408, 1039156, 986912, 883404, 999971, 6533936, 1075368, 1028816, 6034857, 1005274, 1132771, 914577, 995785, 1037840, 971922, 860975, 1133018, 849843, 5569230, 1044068, 938700, 994928, 1013321, 8090521, 1106523, 5583595, 5978656, 5978648, 1022254, 820165, 1004906, 899624, 1055646, 1018740, 844179, 939527, 1138443, 854852, 1137775, 1098066, 1084968, 902167, 835098, 1056509, 934399, 940947, 826249, 6534077, 1096343, 5582712, 903325, 847982, 909894, 848319, 1078652, 1122358, 866211, 1037863, 1079023, 866755, 833025, 905868, 827656, 959272, 950824, 12946027, 1005186, 8090537, 866227, 853643, 1040807, 7025496, 951590, 972931, 862349, 7410019, 1068855, 1081177, 1131488, 933835, 1059922, 1020682, 859075, 9527325, 901062, 1070820, 995965, 6534035, 952408, 5568729, 826385, 8181515, 13842088, 7168026, 857055, 844165, 845265, 7410288, 9297017, 1033142, 885863, 1087102, 847270, 1043301, 824005, 883003, 1126899, 916122, 1013770, 904360, 999858, 869344, 1065211, 1070702, 965766, 828278, 1058997, 874972, 13189726, 845208, 1043751, 868546, 1092502, 968072, 862682, 15926844, 1110572, 861282, 1024306, 1070214, 850281, 1010190, 1006184, 1077555, 1096036, 1134522, 1121369, 1133877, 1080155, 12810393, 1098844, 9553288, 920205, 930838, 859191, 890610, 1138854, 913210, 1008032, 853172, 845307, 1120443, 1068719, 1092026, 1031833, 873203, 958729, 5569471, 1082269, 1137688, 908531, 5995129, 924352, 1065593, 819594, 13115813, 908236, 935284, 1044078, 990797, 1028995, 13841744, 9832469, 834117, 868764, 5569845, 1139827, 914190, 886941, 962229, 1053690, 1136257, 909714, 5592931, 5585510, 976199, 1026332, 907014, 5566697, 1071939, 1041796, 896369, 825749, 839419, 5568378, 1113111, 7139529, 889509, 932242, 854405, 10150249, 823641, 893018, 1046545, 969980, 916381, 9487885, 1105301, 1104343, 1052912, 893501, 1128206, 1027068, 1049788, 6772684, 6772702, 925626, 871756, 958137, 1027569, 832678, 822739, 1038217, 844748, 987562, 938319, 929605, 1057855, 863529, 1053730, 989935, 1099089, 1080414, 1124729, 909130, 983584, 880308, 913785, 947761, 1007195, 1127831, 972894, 1043590, 1022003, 884896, 1076056, 890999, 13213121, 1062966, 879755, 1137505, 1074362, 1007116, 1044895, 966348, 1051516, 1074172, 1105488, 1026118, 1074509, 1020210, 942151, 1127179, 891954, 998556, 1085604, 884039, 917381, 821324, 930118, 885023, 910032, 1057102, 9526410, 1121393, 933637, 1023720, 1126375, 965267, 1098248, 952163, 9527290]"
1897,
1898,"[1082185, 1011926, 1120009, 995242, 1029743, 981760, 1106523, 850533, 866540]"
1899,"[1029743, 1113768, 1046689, 1040807, 1006342, 1082185, 15972298, 923723, 951590, 977658, 957063, 882830, 916122, 981760, 951561, 878996, 923746, 931671, 1015280, 15596279, 15972074, 909268, 9553288, 841220, 1094955, 941183, 5592734, 995242, 863885, 1122358, 883932, 6772852, 1045220, 988716, 1038985, 12810393, 5569327, 999714, 823704, 847025, 862799, 1110764, 930917, 839656, 1056005, 997988, 9553397, 883218, 898068, 1097239, 1017363, 847790, 1008316, 6979030, 1088147, 985893, 15452812, 838602, 1101173, 907014, 826249, 873902, 879504, 1105623, 819308, 1017195, 863447, 883404, 999971, 1011876, 1023958, 988208, 1022003, 840361, 819255, 909894, 8090537, 1127624, 1083721, 822178, 925626, 885290, 1108131, 823990, 913785, 860975, 1049735, 844179, 948650, 5568378, 1098066, 1029624, 9297017, 841762, 870547, 13841744, 963835, 859075, 843898, 1069003, 890695, 972931, 831628, 1113141, 1079228, 6534178, 882604, 1012315, 1119761, 829001, 929668, 952317, 979707, 879755, 997011, 849843, 919534, 986912, 1132771, 1065593, 1038217, 866211, 899624, 1068292, 865705, 845208, 1058779, 821083, 865528, 1004906, 949965, 1013826, 1036249, 845193, 1005186, 1120009, 856252, 945200, 1060872, 978313, 941741, 1124029, 914190, 1045478, 9677366, 1090864, 1110218, 982790, 951197, 925862, 1126294, 913144, 5569471, 934639, 1101010, 1048068, 8090521, 1092502, 826860, 1070820, 827261, 1043494, 934427, 834484, 1122547, 1039348, 9913338, 1127838, 1113381, 868909, 8065410, 1075979, 822785, 837865, 945805, 7167687, 5568758, 835618, 1033142, 871756, 1062002, 999858, 1043590, 1059342, 1139471, 5569845, 965766, 994928, 940278, 1013321, 941797, 1033857, 1126899, 985999, 832678, 854405, 1017841, 884518, 1105488, 1075637, 6463792, 1071939, 827180, 995785, 847270, 1056509, 10457532, 13671962, 901840, 10121965, 885795, 1015141, 862349, 849297, 843756, 12811532, 12185235, 1134522, 8205418, 910032, 1085604, 9835903, 820895, 970030, 1035143, 845307, 962568, 887474, 845462, 847982, 953476, 976998, 990797, 1068719, 13671759, 5565352, 1139786, 987562, 9337581, 1016260, 909714, 1093730, 860776, 1128244, 6463367, 1077285, 5569172, 6039859, 1039156, 933835, 5569230, 1109136, 1044078, 1000753, 962229, 1094746, 1055646, 874972, 850533, 924352, 1018670, 833025, 819304, 856772, 1077540, 857503, 1105301, 938700, 15741861, 854852, 995965, 1076056, 998206, 1136257, 916381, 1003188, 1037863, 1008892, 831557, 1024306, 1114006, 825176, 8175769, 824005, 852182, 1042438, 1138467, 993638, 6979048, 824546, 986947, 820165, 961554, 1084551, 866227, 1058997, 835098, 999270, 1096728, 1077555, 904360, 1022827, 1051516, 1076875, 820518, 5585510, 5592931, 1106523, 1121369, 1046545, 10204333, 896369, 844165, 901062, 9526410, 933637, 5978656, 5978648, 913210, 865178, 1081177, 1107839, 1024051, 1119051, 1137688, 883003, 857849, 940947, 1075368, 1006184, 976199, 893018, 890610, 1026118, 6034857, 1022254, 1062966, 1050721, 1080414, 1124729, 952163, 1133018, 1028816, 834117, 1049788, 903325, 1092026, 1007195, 893501, 1096036, 1023720, 1053690, 1127179, 1098248, 908531, 1027569, 1127831, 868764, 930118, 983584, 965267, 9527290, 1110572]"
