user_id,catb_recommender
1951,"[1082185, 1029743, 8276172, 6534178, 1058997, 8273833, 995242, 981760, 961554, 878996, 869577, 883404, 1110142, 995785, 947146, 1139493, 987724, 970605, 7443348, 866211, 1062782, 1009046, 826249, 1098066, 840361, 1126899, 1136257, 822785, 15596279, 916122, 859075, 1081177, 923746, 5564906, 1040927, 1004906, 5569230, 1106523, 12130522, 854852, 1133018, 1070820, 951590, 1097815, 908531, 1024306, 904360, 930118, 1127831, 965267]"
1952,"[1082185, 1029743, 995242, 1021116, 1075470, 962970, 1050741, 868015, 6534178, 895166, 969568, 883404, 5591538, 819308, 944534, 995502, 981760, 12524691, 826249, 1098066, 995785, 900802, 878996, 1075175, 951590, 13003092, 845208, 1044078, 9835451, 923746, 1015974, 844179, 840361, 1133018, 896613, 922636, 1106523, 916122, 5569230, 965766, 1076738, 908531, 1070820, 866172, 904360, 1098248, 1127831]"
1953,"[1082185, 6534178, 874972, 5587938, 16100266, 14106445, 1050851, 1134398, 1046756, 995785, 13071902, 860975, 1081189, 981760, 10455984, 1106301, 993638, 904236, 12810391, 14025461, 5585510, 845208, 963971, 12386187, 1023473, 840361, 931671, 961554, 916122, 1095100, 1029743, 8090440, 824005, 848071, 883404, 995242, 1059527, 835098, 1116476, 923746, 1135573, 860776, 972143, 1113780, 898719, 901344, 1004906, 878996, 1028816, 994928, 826249, 986912, 1137688, 1026118, 1051516, 1080853, 870515, 1098066, 1058997, 951412, 1079987, 844179, 970030, 5978656, 1119051, 1081177, 993804, 962568, 1042616, 1106523, 5569230, 866211, 903325, 914190, 1133018, 843656, 962229, 854852, 1115358, 861279, 951590, 1044078, 1076056, 842264, 932242, 1022254, 842886, 825659, 862349, 1126899, 1053690, 859075, 1024306, 1096036, 1079970, 908531, 1070820, 844165, 6548453, 827919, 1051402, 904360, 1068719, 869177, 930118, 965267, 1127831]"
1954,"[1082185, 1106523, 1133018, 923746, 845208, 6534178, 1029743, 899624, 819840, 981760, 995242, 1037863, 995785, 1028816, 1004906, 878996, 1038745, 982469, 840361, 1068292, 1069621, 1026118, 995852, 988460, 883404, 1088191, 1081177, 1043590, 969866, 6979753, 961554, 829722, 860776, 847049, 1135681, 934639, 1015375, 962568, 1084036, 859426, 1074333, 826249, 880150, 913210, 870547, 1098066, 866211, 994928, 985893, 870515, 1040935, 825751, 5569230, 916122, 1096036, 844179, 5978656, 1137688, 1053690, 1051516, 1044078, 961979, 903325, 1101956, 1019247, 1079067, 1079223, 5592931, 854852, 852014, 1068719, 8357613, 951590, 908531, 1038746, 859075, 1097458, 1086252, 1039589, 986912, 909894, 1126808, 962229, 9835606, 1042942, 844165, 888404, 904360, 1058997, 862349, 829323, 1126899, 1070820, 952163, 1127831]"
1955,"[1082185, 1133018, 1106523, 6534178, 981760, 951590, 1004906, 926905, 953180, 1068719, 1068258, 5591154, 866211, 8090537, 957839, 12263788, 1024731, 1050851, 1011300, 1029684, 982833, 867020, 995785, 1116096, 883404, 1130763, 844179, 1054814, 980666, 1091499, 885290, 1003188, 1110255, 948254, 1096317, 859075, 849843, 834484, 1105623, 873627, 1066725, 873178, 848681, 1043766, 1094955, 1013321, 1053875, 1127232, 965766, 914754, 938700, 845208, 948086, 999971, 1106301, 6533878, 907392, 961554, 842707, 15926885, 1045220, 1084177, 873902, 1109370, 850102, 1012913, 883068, 1029743, 878996, 1098066, 7025114, 899624, 837644, 1071759, 918368, 1044078, 860469, 826249, 840361, 9858742, 930917, 930955, 844165, 1053058, 1016276, 819927, 1068708, 907099, 926796, 9835408, 940700, 1013770, 902396, 825006, 1106601, 821200, 837751, 851865, 888532, 920145, 901776, 1051211, 1115228, 941198, 954651, 1122115, 906262, 1110292, 927382, 1005935, 865511, 1037863, 5568378, 821344, 1035842, 994928, 1064380, 823704, 1078763, 1027068, 1079913, 937626, 1096458, 1059347, 1042438, 832678, 1121367, 952698, 995876, 5591538, 979707, 903233, 1138487, 1056762, 1116020, 1055646, 860776, 9546982, 1084551, 5585510, 953320, 8090521, 902172, 1123434, 851819, 1053754, 857503, 1050482, 1068855, 910673, 950824, 892531, 953476, 1071342, 1081177, 940947, 12731714, 1135868, 870929, 1137176, 897954, 5978648, 5978656, 901062, 827271, 908318, 1109948, 999858, 995242, 949991, 852065, 10150194, 871061, 1082627, 9833277, 15926712, 895166, 820165, 919180, 884333, 928036, 913806, 883932, 835098, 879755, 1113768, 6602440, 823721, 12301109, 905868, 969568, 986947, 12525256, 990797, 871756, 847270, 924352, 866227, 1100140, 921744, 5569327, 1085846, 1071939, 1048472, 15926844, 1044805, 5591083, 883963, 1134522, 1100972, 857849, 1098844, 1062863, 862535, 5591170, 6034857, 1014948, 1009187, 886941, 1002838, 8065410, 13841744, 831557, 1046587, 839162, 962568, 1033142, 1005186, 834491, 1039348, 1122876, 1054262, 1118627, 916122, 903325, 897125, 15926927, 940766, 1113111, 1138854, 824005, 906017, 1056746, 1092026, 987724, 1132771, 916381, 1042942, 6534480, 5592931, 1085604, 895680, 1051781, 1022003, 5569845, 12810393, 9526564, 1039156, 833025, 12262778, 1130716, 1058997, 7025202, 1013389, 961791, 1053690, 951190, 15926775, 923746, 1122358, 1096036, 908531, 929668, 962229, 1087753, 6773016, 1101010, 870547, 1110572, 1002130, 1079987, 909894, 9526411, 860167, 865178, 893018, 1076056, 842125, 9835606, 913785, 986912, 819518, 5569230, 7025204, 1080414, 910032, 1136257, 15926638, 1089023, 1124729, 1038217, 12811532, 896369, 876750, 1062002, 943088, 1022254, 985999, 906923, 1062966, 904360, 1043590, 893501, 1028816, 933835, 1049788, 885447, 5569471, 1024306, 7442353, 883003, 868764, 983584, 907014, 1104695, 913894, 847738, 1027569, 834117, 987562, 847982, 854852, 1070820, 914190, 1056509, 976199, 1040807, 970030, 995965, 862349, 1126899, 1051516, 866871, 1026118, 913210, 1046545, 1065593, 15831255, 1137688, 1075368, 909714, 1006184, 1119051, 933637, 9527290, 941361, 1127179, 1077555, 952163, 891954, 1007195, 930118, 890610, 1105488, 1023720, 9526410, 965267, 1098248, 1127831]"
1956,"[1082185, 5569230, 995242, 5569471, 8090536, 862349, 1070820, 5569374, 6534178, 951590, 914190, 1029743, 840361, 855718, 5569845, 1070702, 1101010, 844179, 908531, 1049735, 981760, 856252, 961554, 1031864, 1133157, 5568249, 977344, 859010, 12731432, 865156, 856772, 834117, 1018007, 7168026, 5569327, 913210, 970119, 5591083, 971922, 843756, 833025, 995785, 966684, 859075, 883404, 13115501, 9521787, 849843, 1017325, 1044078, 847049, 907631, 834484, 1058997, 962229, 1038217, 963971, 909894, 10457233, 1126895, 1093113, 10149640, 1126899, 1070463, 916122, 911470, 9677949, 954495, 5568378, 1064380, 826249, 1033545, 1016260, 885406, 952317, 1108994, 1081177, 1098066, 1087102, 1132814, 1125123, 960613, 860776, 6534578, 1096036, 839419, 965766, 1004906, 1122568, 970866, 994928, 933835, 907625, 878996, 908318, 896369, 7024830, 899624, 845208, 893867, 5568729, 979707, 1053690, 866211, 893018, 923746, 5978648, 5978656, 1065593, 922092, 986912, 1027569, 962568, 13115579, 1033142, 13841744, 883003, 1054262, 1043751, 854852, 1106523, 995965, 1068343, 1133018, 890610, 983584, 1119993, 903325, 853041, 1048200, 999270, 1021152, 901062, 1001702, 1066289, 932863, 1024306, 1068719, 844165, 883370, 1085604, 1092026, 904360, 913785, 952163, 1127831]"
1957,"[995242, 1029743, 1082185, 951590, 9245108, 5568378, 944139, 5569327, 8177622, 1048068, 859075, 5569471, 5569230, 5568995, 908531, 6534178, 981760, 9878513, 1134810, 856252, 921744, 10121965, 1040807, 934676, 1018740, 936594, 962229, 9296919, 821200, 883404, 859010, 849843, 1101010, 840361, 1077430, 918335, 1039156, 839419, 914190, 5569845, 919534, 829291, 1048462, 994223, 1027168, 13506200, 880895, 964520, 826249, 5592261, 862349, 15926885, 1073546, 1137775, 979707, 1098066, 1004906, 990797, 933835, 13841744, 995785, 15452812, 1132968, 1015785, 1058779, 833025, 1070820, 5592734, 916381, 6602327, 834484, 1108094, 907631, 15926775, 12384365, 845622, 961554, 854042, 1091410, 994928, 903350, 844818, 987562, 878715, 1113438, 1098844, 898068, 860776, 1096036, 9833277, 1011841, 923746, 1065593, 1138443, 1053690, 986912, 899624, 905087, 1128206, 1022105, 866211, 854405, 916122, 1133018, 893018, 5978648, 5978656, 913278, 899019, 1033142, 8119302, 8181355, 1081177, 1055425, 885863, 845208, 878996, 845307, 1014948, 1087102, 12949590, 1097815, 1044078, 901062, 832678, 1034886, 1077579, 1106523, 844179, 910032, 883003, 1024306, 824546, 962568, 1092026, 1022097, 9527290, 1085604, 844165, 854852, 904360, 820752, 1053985, 903325, 1068719, 1058997, 861821, 952163, 1126899, 1127831]"
1958,"[1082185, 981760, 979707, 8177622, 6534178, 824005, 1139827, 1096343, 6602327, 923746, 1026118, 995242, 857503, 1101706, 1058997, 873203, 1055504, 883404, 1028816, 961554, 1029743, 995785, 855718, 1051516, 10285303, 1133018, 962568, 825751, 862349, 826249, 1027773, 1098066, 921744, 1053690, 6034953, 1021694, 835098, 860776, 950824, 1137688, 1083840, 1106523, 1043301, 951590, 878996, 840361, 1004906, 903325, 987562, 1066069, 866211, 5569230, 896369, 1070820, 1081177, 1075368, 854852, 844179, 7169034, 1009046, 916122, 1126899, 1068715, 5978656, 1103741, 1096036, 1044078, 962229, 847982, 1040807, 859075, 1115358, 1013703, 1026737, 909349, 1085122, 908531, 904360, 10285389, 821845, 1093571, 1068719, 1127831]"
1959,"[1082185, 995242, 6534178, 844179, 908531, 1029743, 833025, 859075, 961554, 819978, 9245108, 896085, 1056746, 1040371, 1020682, 5569230, 841266, 979707, 995785, 883404, 959985, 12427353, 849843, 1101010, 13842088, 819765, 981760, 834484, 1135834, 1098066, 962568, 1081177, 826249, 923746, 1013321, 938700, 5568378, 863449, 1044078, 856252, 929018, 1056509, 1055646, 860776, 1070076, 1018740, 840361, 1004906, 942817, 994928, 1013999, 5978648, 5978656, 824915, 854852, 5569471, 1136257, 951590, 1071939, 940947, 1137775, 845208, 1119051, 866211, 13190294, 824005, 962229, 866227, 1038217, 1034686, 987562, 1005186, 885697, 1058779, 1040807, 914190, 1033142, 9245106, 1007642, 916122, 1055072, 899624, 1133390, 1052912, 7168383, 903325, 1088147, 890695, 8090993, 852080, 905539, 825541, 15926844, 1132771, 1131344, 820895, 1005184, 1137680, 986912, 14025461, 9297403, 913210, 991024, 843898, 12946257, 1051989, 6034857, 1000908, 1110764, 1043590, 7441419, 1037863, 1133018, 867668, 869900, 9487603, 965766, 871570, 1005609, 1087102, 1026118, 954966, 844818, 825365, 878996, 13382402, 891279, 1137387, 933835, 862682, 950384, 976199, 990797, 1019497, 1016863, 1077555, 8290587, 835098, 862349, 12810393, 1096036, 1065593, 1018050, 10150013, 1029619, 1028473, 1053690, 1048462, 1056492, 5583595, 910032, 983584, 8090521, 1086713, 831628, 1005456, 909894, 1106523, 844165, 831712, 904360, 879808, 901062, 6979048, 847982, 1012587, 1068343, 879755, 839419, 1048200, 9546982, 8203342, 1131438, 8119302, 1018397, 1137688, 1039156, 1110572, 15596279, 862276, 1024306, 909714, 1011457, 1070820, 1047393, 845307, 1022053, 1098815, 890610, 1068719, 1034886, 827180, 1130452, 1058997, 913785, 1076056, 1131500, 9527290, 893018, 1085604, 995965, 1126899, 1075368, 1092026, 5592931, 1022254, 1007195, 1006184, 9526410, 1127831, 930118, 1023720]"
1960,"[1082185, 862349, 981760, 6534178, 1070820, 961554, 923746, 844179, 979707, 9245106, 840361, 13842088, 916122, 1074524, 914190, 995242, 1056509, 849870, 12427353, 900145, 908531, 874972, 15926886, 1122928, 12810393, 899624, 849843, 883404, 831628, 839656, 995785, 819765, 1017369, 873902, 1134161, 834484, 13506200, 999858, 866211, 880150, 826249, 833025, 12262830, 1095100, 1002771, 1053690, 825343, 900370, 1029743, 1098066, 1004906, 926796, 1119761, 859075, 12731432, 962568, 1096635, 952317, 1044078, 1077555, 1029624, 944534, 903325, 6034857, 12673243, 1059922, 12810422, 932298, 1000753, 10457233, 933835, 863447, 860776, 1015974, 12301109, 837304, 1087102, 871061, 8065410, 860975, 898466, 1037340, 968072, 5568378, 994928, 1043416, 7409670, 12262778, 965766, 12811532, 824180, 9333734, 5569230, 10122037, 854405, 1053016, 845208, 15926885, 850139, 5978648, 5978656, 986912, 1081177, 1104604, 1096036, 883003, 868764, 856060, 15629778, 887325, 962229, 1133018, 934639, 901062, 1033142, 939636, 878996, 1137775, 1058997, 1106523, 899019, 12757007, 844165, 983584, 1124432, 1092026, 854852, 951590, 6773016, 9365106, 861282, 1065593, 8119302, 9835606, 1059473, 1126899, 867188, 9337581, 1024306, 906923, 904360, 1085604, 1068719, 819594, 1127831, 930118]"
1961,"[1082185, 1106523, 1133018, 981760, 6534178, 1011300, 1096036, 1109370, 1126899, 982790, 930917, 883404, 1130858, 931671, 1045220, 849843, 923746, 827683, 1127624, 1029743, 838602, 935284, 1058779, 892314, 995785, 1050741, 1031864, 951674, 1019497, 925626, 1058997, 961554, 962229, 6553737, 1083721, 5569471, 5587656, 857503, 861819, 878996, 866211, 826249, 893018, 1031923, 1107553, 1098066, 1053690, 5569230, 1027773, 1038217, 1101010, 1095040, 6463792, 1044078, 898212, 1065941, 916122, 860776, 1137387, 839188, 843756, 1070820, 903325, 1110572, 825365, 957839, 1031083, 1119399, 994928, 5592931, 985999, 1118012, 1043590, 962568, 9416729, 1026094, 977093, 844179, 1054424, 12301073, 1044089, 840361, 1004906, 1033142, 951590, 1074754, 862349, 824005, 1096290, 1082310, 919534, 9836693, 859075, 833025, 1085604, 861279, 5978648, 5978656, 1062966, 914190, 1092026, 995242, 1081177, 1068719, 844165, 908531, 986912, 887897, 904360, 854852, 1127831]"
1962,"[1082185, 6534178, 995242, 979707, 1029743, 844179, 962568, 1057260, 961554, 5591154, 995785, 991874, 834484, 1094924, 1088147, 900802, 977545, 878996, 1011926, 903325, 1019643, 12263788, 13877192, 16100266, 13672065, 870515, 824305, 1101706, 963971, 9245106, 1037863, 938700, 840361, 6034857, 1125904, 8203834, 854852, 1065061, 13007435, 860776, 1055646, 1056509, 6391381, 845208, 9884698, 925112, 977543, 1023815, 1028816, 866227, 874972, 5978648, 5978656, 940947, 833025, 1051211, 824005, 871061, 1116821, 883404, 899624, 976199, 958594, 1005186, 9832469, 1022254, 849843, 1058779, 987724, 914190, 1081177, 994928, 1093030, 900145, 970030, 830503, 981760, 1051516, 852600, 1013641, 835098, 866211, 1137688, 9836460, 872137, 1104343, 826249, 1033142, 969932, 1003178, 12301073, 1059922, 850645, 1039156, 1043301, 1098066, 1006414, 1004906, 1117514, 12731544, 929309, 916122, 908318, 6463742, 871440, 855557, 938512, 1023473, 846550, 1071939, 896369, 921744, 1036347, 908531, 990797, 1038217, 1058997, 14025185, 854754, 832678, 1077555, 930917, 1064213, 970409, 847139, 913210, 859075, 1121059, 1026118, 1076056, 871611, 972143, 1115577, 1119051, 823176, 862349, 901062, 936508, 1080853, 916050, 15926712, 1004475, 874617, 881706, 981888, 923746, 986912, 873654, 1023830, 844818, 1070820, 13776705, 8014645, 7441210, 1128744, 1074362, 847982, 1044078, 1073224, 1041796, 987562, 5569230, 5564906, 1072685, 1038497, 1024306, 933835, 1110572, 824546, 1133018, 866871, 965766, 904360, 1068719, 951590, 983584, 5568378, 1027569, 1096036, 962229, 1008626, 1068943, 1126899, 1065593, 9526411, 5592931, 1106523, 913785, 1053690, 1023720, 5569471, 879755, 1127179, 1085604, 866540, 1007195, 910032, 844165, 893018, 1092026, 930118, 1127831]"
1963,"[1082185, 862349, 6534178, 5569471, 995242, 962568, 859075, 839419, 979707, 1070820, 1034686, 1029743, 840361, 883404, 914190, 849843, 5569230, 10121610, 1081177, 921744, 981760, 995785, 904833, 1110142, 1051323, 1132198, 961554, 826249, 834484, 1052912, 918335, 1098066, 1011300, 1108094, 5585510, 987724, 833025, 999779, 878715, 12695224, 1136257, 903325, 1130468, 976199, 857503, 10344971, 1104584, 828143, 844179, 1043416, 847982, 1095100, 9677202, 893501, 1077048, 1074697, 859010, 12673243, 860776, 994928, 1012284, 897125, 916122, 865705, 824005, 13416351, 888178, 1053690, 1076195, 821083, 1058779, 907652, 1029624, 830245, 6034857, 987562, 5570595, 5569845, 1040935, 1004906, 866211, 954673, 6553237, 867020, 1033142, 1137344, 878996, 1099089, 5978648, 5978656, 1120928, 7464370, 1067795, 824758, 7409874, 1096036, 7025047, 1007549, 13190294, 897088, 845208, 1044078, 923746, 1014948, 1065593, 875396, 962229, 825749, 951590, 908531, 840609, 1058997, 905081, 7155863, 1092026, 1022097, 883370, 844165, 10250438, 1133018, 904360, 986912, 1126899, 9832156, 1024306, 1085604, 9527290, 867188, 1106523, 1068719, 854852, 8249432, 1127831]"
1964,"[1082185, 6534178, 979707, 995242, 981760, 995785, 1098910, 834484, 929018, 862349, 840361, 10149640, 870428, 828867, 1082172, 962568, 866211, 862732, 944139, 1013572, 1002771, 879528, 15926886, 938700, 1055646, 1023958, 885290, 961554, 1021715, 860776, 961979, 911470, 1081177, 849843, 916122, 883404, 5978648, 5978656, 923746, 889731, 965766, 1065038, 994928, 866227, 821083, 993638, 948670, 1066725, 7138817, 825541, 1058779, 1005186, 1101502, 10180324, 1129421, 9296965, 1004906, 1065380, 994685, 1134292, 860975, 919158, 826249, 1010440, 1029743, 1134522, 5569374, 832442, 5569230, 1062782, 1115098, 6034857, 871756, 1098066, 1125382, 878996, 7409918, 923789, 1096036, 857055, 873178, 884686, 835243, 937791, 943233, 1070463, 986912, 12812474, 1070820, 844179, 1097991, 6533936, 1033142, 1047619, 1037863, 956284, 969568, 8019968, 1018670, 9836415, 1124507, 1013807, 5568378, 1043301, 838010, 6553737, 887503, 10285106, 854852, 1071939, 835098, 944534, 850529, 1009128, 990797, 957422, 908531, 12810393, 957164, 1125944, 13506200, 832678, 913425, 1021116, 1074754, 929730, 1041796, 819304, 9836195, 972931, 1051323, 1056973, 904774, 1056762, 12301109, 903325, 849297, 1038217, 901062, 1133018, 1022254, 966348, 1056509, 899624, 909811, 1075074, 9833277, 909894, 6979048, 859075, 835530, 847982, 5580577, 1026118, 1024306, 1061688, 839346, 951590, 913210, 914190, 845208, 880150, 893018, 1002130, 1068715, 1058997, 1053690, 15596279, 896369, 833025, 983584, 1027569, 8249365, 844165, 987562, 904360, 1076056, 8090521, 1106523, 962229, 5981072, 5569471, 1065593, 819518, 12731685, 1110572, 1075368, 1131438, 9526411, 879755, 1044078, 830775, 1126899, 1003472, 933835, 867188, 910032, 1092026, 1068719, 819594, 5592931, 898958, 1057350, 913785, 1007195, 933637, 965267, 1023720, 1127831, 930118, 1085604, 7024990, 9526410]"
1965,"[1082185, 1106523, 1133018, 6534178, 5569230, 8090537, 1029743, 908531, 840361, 9881592, 8090521, 1003188, 860975, 883404, 9881593, 834117, 938700, 849843, 995785, 995242, 951590, 5568378, 913210, 1101010, 834484, 5569374, 5569471, 1068258, 9884484, 1038217, 826249, 856772, 879528, 1070702, 1098066, 981760, 909894, 839419, 5569845, 838186, 1029504, 5978648, 5978656, 948254, 1127232, 1040700, 994928, 860776, 844179, 907631, 902167, 1055646, 1044078, 914190, 1134522, 835285, 13841744, 859075, 1096036, 866211, 819978, 1018740, 859010, 866227, 1014802, 983584, 1023473, 878996, 845208, 923746, 7025326, 1058997, 1053690, 870547, 931671, 853643, 1070845, 1004906, 1005186, 833025, 7025250, 962229, 906838, 1065593, 916122, 847982, 876932, 1033142, 1087102, 933835, 965797, 10122037, 899624, 826144, 893018, 854405, 13671759, 979707, 12757316, 10204822, 965766, 5568729, 927400, 1122889, 925164, 848029, 9245106, 1101858, 874972, 1081177, 8090440, 6034857, 1008892, 12946257, 1026094, 883003, 10204333, 945611, 1126899, 844165, 986912, 1022097, 961554, 13671962, 7025490, 1043751, 10204487, 1040935, 12757007, 1092026, 1138443, 973889, 1036753, 962568, 1042616, 1133556, 890610, 1027569, 1020823, 9337369, 995916, 904360, 5568869, 842434, 12518330, 5592931, 1085604, 854852, 835347, 1050721, 903325, 1068719, 849809, 967661, 1111498, 919427, 10285389, 901062, 1069635, 862349, 1070820, 910032, 873654, 1084412, 1024306, 848761, 977882, 1046545, 913785, 1022254, 1127831, 1023720]"
1966,"[1082185, 6534178, 903325, 981760, 878996, 1070820, 862349, 961554, 1055425, 944836, 962568, 979707, 840361, 916122, 995242, 995785, 7025106, 1019643, 993466, 1029743, 834484, 960732, 854852, 1055646, 5978648, 5978656, 880427, 901062, 6534030, 1022254, 994223, 833724, 936924, 860776, 900802, 916993, 1109014, 847270, 1004906, 866211, 1045150, 869577, 1065593, 873964, 1005274, 1089766, 1005186, 908531, 1040346, 1112766, 894968, 820165, 1119051, 999104, 1003188, 1039156, 986947, 1013321, 938700, 9911484, 1038217, 866227, 1029504, 1035843, 994928, 824005, 1031864, 831763, 1081177, 856166, 1033142, 959985, 1133018, 5568378, 883404, 1098844, 880150, 1054216, 1104343, 896369, 944317, 844179, 1066725, 1058997, 1078741, 1096261, 1055504, 953675, 1137688, 1116821, 13381584, 7169089, 937791, 1028816, 847344, 896974, 849843, 1077373, 848319, 5569379, 849003, 970030, 901666, 926025, 6602327, 976199, 5569327, 845208, 999971, 862682, 1120213, 953476, 1131550, 826249, 1120443, 1098066, 13008321, 873627, 1096036, 909714, 1059527, 835278, 1139471, 985893, 1096099, 1004555, 871440, 1024306, 1043301, 1072483, 845705, 1043494, 1017772, 885290, 1124507, 857503, 1096343, 1013807, 965766, 1009969, 5569230, 857849, 1121636, 1026118, 1106523, 1108168, 1037863, 1071939, 870549, 902396, 887474, 1135258, 897954, 1108131, 917033, 870515, 947798, 1089381, 858373, 956599, 865174, 951412, 8090521, 1051516, 7155863, 1106271, 984715, 913490, 10455579, 12731436, 1084331, 829323, 913210, 1077490, 9837501, 1133877, 1040935, 1069621, 1062002, 849257, 6396581, 834117, 1138467, 899624, 1022003, 990797, 6464086, 859427, 904360, 929668, 839419, 1077285, 1126899, 874643, 828106, 1106073, 6034857, 1101010, 919534, 1021562, 9677949, 1090820, 920145, 986912, 1048462, 839188, 1083721, 874061, 1080414, 1023958, 1124729, 1036081, 1126870, 1101932, 985999, 923746, 8090537, 1035321, 921744, 1137775, 13876914, 1077555, 15596279, 838186, 1087386, 891141, 1050482, 1041487, 914190, 837366, 938187, 1123842, 1085846, 1115801, 940947, 1106198, 995965, 890610, 933835, 994868, 1096317, 1043590, 5585510, 1044078, 847982, 1074172, 898068, 1062966, 835098, 859075, 1049788, 865178, 1048260, 828557, 12810393, 987562, 6979253, 1059994, 951590, 1102949, 868082, 1138443, 1084613, 850133, 881706, 1075368, 1082310, 907014, 1131892, 12301405, 1068719, 5569471, 913894, 916381, 880228, 983584, 1007195, 906923, 1134522, 879445, 1136257, 1027569, 999858, 893018, 1100975, 1042907, 907061, 1110572, 1044895, 5592931, 1115358, 1053690, 833025, 1008750, 870547, 1042438, 920041, 979057, 12132685, 1122358, 5569845, 1098248, 909894, 913785, 1124077, 1068943, 1076056, 1023720, 1105488, 910032, 1132771, 832678, 1133169, 1127179, 1043751, 861821, 962229, 6548453, 1040807, 879755, 891954, 819594, 1056509, 13841744, 871756, 844165, 893501, 1046545, 1127831, 1085604, 1006184, 868764, 898958, 883003, 1057102, 952163, 1092026, 965267, 7024990, 930118, 9527290, 9526410]"
1967,"[1082185, 995242, 1029743, 6534178, 923746, 883404, 849843, 1133018, 1053690, 1106523, 961554, 981760, 826249, 844165, 1074524, 1098066, 916993, 995785, 13190349, 1058779, 899624, 840361, 962568, 1065593, 922907, 1038217, 937791, 859075, 994928, 944137, 1096036, 845208, 1092026, 1013641, 860776, 1011926, 900370, 878996, 902167, 1004906, 8119093, 932298, 916381, 7410016, 944466, 1112238, 5569230, 1096635, 13382402, 959985, 1033142, 7410013, 854405, 944317, 5568845, 844179, 1119051, 5978648, 5978656, 7410342, 988208, 1118012, 908531, 5590158, 909750, 898212, 1081177, 992153, 833025, 828935, 916122, 914190, 5569303, 5592931, 900418, 866211, 1003178, 1062966, 949142, 1031833, 849505, 10284946, 6633210, 903325, 933835, 1020112, 1058997, 1100140, 1008547, 1044078, 15596488, 1117514, 1022757, 988693, 893501, 962229, 825541, 986912, 862349, 913201, 854852, 951590, 945662, 904360, 1068719, 10351524, 1012338, 1126899, 1070820, 5592694, 866871, 1024306, 1051402, 1121393, 1105488, 1127831]"
1968,"[1082185, 995242, 1029743, 981760, 6534178, 989157, 1133018, 887342, 1106523, 896085, 1019643, 916993, 902856, 1090676, 883404, 921836, 1038985, 979707, 849843, 891505, 1044805, 1097001, 1122358, 1082212, 860975, 995785, 1077373, 8119093, 962568, 866211, 9707137, 834484, 1116741, 842140, 7167967, 923746, 1100972, 1056509, 849003, 1005274, 826249, 1077430, 899624, 1133390, 896974, 857503, 1070845, 939546, 1098066, 929751, 1058779, 6034857, 883932, 909894, 1137775, 1008673, 1104898, 7167853, 10285243, 994928, 930917, 5568378, 14077333, 915617, 908636, 848970, 975155, 7409971, 856060, 860776, 878996, 850807, 937686, 823721, 843898, 844179, 885863, 990797, 986912, 961554, 840361, 916122, 940700, 825994, 1038217, 1025641, 838882, 861445, 5978648, 5978656, 1081177, 887474, 905459, 7025047, 1105301, 1131344, 845208, 835530, 894447, 847982, 1088628, 1062002, 859075, 1100125, 1087102, 1053690, 1131529, 908531, 962229, 5569230, 951590, 1033142, 1075368, 833025, 1004906, 865178, 1138443, 1043301, 897125, 13213121, 995965, 913894, 1092026, 1079987, 965766, 1065593, 844165, 1020210, 903325, 1026984, 854852, 914190, 1077555, 1058997, 1022254, 933835, 1013703, 1096036, 1068715, 1118046, 1085604, 862349, 824546, 913785, 1068719, 1051434, 898068, 12188582, 1028960, 901062, 864774, 1034886, 1070820, 904360, 1011089, 1044078, 820518, 1126899, 5592626, 1022827, 5569471, 890610, 1024306, 954351, 1006184, 1023720, 7024990, 1127831]"
